text,label,language,text_translated,language_translated
$MCD - McDonald's settles class action lawsuit https://t.co/9SoYTIcr1L,1,en,$MCD - McDonald's settles class action lawsuit https://t.co/9SoYTIcr1L,en
"$TMUS $S - Texas AG settles with T-Mobile, Sprint https://t.co/Beup6Aqvqv",1,en,"$TMUS $S - Texas AG settles with T-Mobile, Sprint https://t.co/Beup6Aqvqv",en
Airbus to pay $4 bln to settle corruption probe - French prosecutor #economy #MarketScreener https://t.co/yNFl0nOD6B https://t.co/Qko6XJCAwK,1,en,Airbus to pay $4 bln to settle corruption probe - French prosecutor #economy #MarketScreener https://t.co/yNFl0nOD6B https://t.co/Qko6XJCAwK,en
"Airbus will pay around $4 billion to settle corruption probes by the U.S., British and French authorities into cont... https://t.co/EMakbF7H9G",1,en,"Airbus will pay around $4 billion to settle corruption probes by the U.S., British and French authorities into cont... https://t.co/EMakbF7H9G",en
Alio Gold Settles Arbitration With Maverix Metals  https://t.co/DA3DrYrybW,1,en,Alio Gold Settles Arbitration With Maverix Metals  https://t.co/DA3DrYrybW,en
"Banks settle Fannie, Freddie bond-rigging suit for $337M",1,af,"Banks set Fannie, Freddie bond-ring suit for $337M",af
China’s antitrust authority has suspended a probe of Tencent Music https://t.co/W7LjB2MvTa,1,en,China’s antitrust authority has suspended a probe of Tencent Music https://t.co/W7LjB2MvTa,en
Exxon Mobil : Found Not Guilty of Fraud in Climate-Change Accounting Case #ExxonMobil #Stock #MarketScreener… https://t.co/BAAL3ZX7Af,1,en,Exxon Mobil : Found Not Guilty of Fraud in Climate-Change Accounting Case #ExxonMobil #Stock #MarketScreener… https://t.co/BAAL3ZX7Af,en
Exxon Mobil prevails in New York climate change lawsuit #economy #MarketScreener https://t.co/nzUeEz2G4O https://t.co/4TQpxKLlzM,1,en,Exxon Mobil prevails in New York climate change lawsuit #economy #MarketScreener https://t.co/nzUeEz2G4O https://t.co/4TQpxKLlzM,en
"Exxon was found not guilty in New York climate change case, ending the 4-year saga for the oil company. https://t.co/T2Zdt3jNiy",1,en,"Exxon was found not guilty in New York climate change case, ending the 4-year saga for the oil company. https://t.co/T2Zdt3jNiy",en
ExxonMobil wins climate change court fight with New York https://t.co/3WQw4XLbqo,1,en,ExxonMobil wins climate change court fight with New York https://t.co/3WQw4XLbqo,en
Fiat settles tax issue in Italy,1,en,Fiat settles tax issue in Italy,en
French regulator ends probe into supermarket Casino and short-seller Muddy Waters,1,en,French regulator ends probe into supermarket Casino and short-seller Muddy Waters,en
HSBC agrees to pay $192 million to resolve U.S. tax probe https://t.co/UP1jTOYd2x via @business https://t.co/FikIgPdI06,1,en,HSBC agrees to pay $192 million to resolve U.S. tax probe https://t.co/UP1jTOYd2x via @business https://t.co/FikIgPdI06,en
Judge will not force Uber to convert drivers to employees,1,en,Judge will not force Uber to convert drivers to employees,en
McDonald : to Pay $26 Million in Wage Suit -- Update #McDonalds #Stock #MarketScreener https://t.co/zoeZqlt5Qo https://t.co/vK42itd5sU,1,en,McDonald : to Pay $26 Million in Wage Suit -- Update #McDonalds #Stock #MarketScreener https://t.co/zoeZqlt5Qo https://t.co/vK42itd5sU,en
McDonald's is paying $26 million to settle a class action lawsuit over wage theft. It's the latest development in a… https://t.co/Aem5z1qESj,1,en,McDonald's is paying $26 million to settle a class action lawsuit over wage theft. It's the latest development in a… https://t.co/Aem5z1qESj,en
McDonald's settles class action lawsuit,1,en,McDonald's settles class action lawsuit,en
McDonald's to pay $26 million to settle California wage lawsuit https://t.co/ZoqatIJIoU https://t.co/b1fIfJerMN,1,en,McDonald's to pay $26 million to settle California wage lawsuit https://t.co/ZoqatIJIoU https://t.co/b1fIfJerMN,en
NEW: Goldman Sachs' fine for its role in the 1MDB scandal could be under $2 billion -- far less than what some anal… https://t.co/AY59vwz3iW,1,en,NEW: Goldman Sachs' fine for its role in the 1MDB scandal could be under $2 billion -- far less than what some anal… https://t.co/AY59vwz3iW,en
PG&E nears $1.7B settlement tied to 2017 California wildfires - Bloomberg,1,en,PG&E nears $1.7B settlement tied to 2017 California wildfires - Bloomberg,en
PG&E Reportedly Nears $1.7 Billion California Wildfires Settlement,1,en,PG&E Reportedly Nears $1.7 Billion California Wildfires Settlement,en
"Teva, Drugmakers in Talks With U.S. to End Generics Probes",1,en,"Teva, Drugmakers in Talks With U.S. to End Generics Probes",en
"Texas settles with T-Mobile, Sprint over merger: statement",1,en,"Texas settles with T-Mobile, Sprint over merger: statement",en
U.S. SAID TO DISCUSS GOLDMAN 1MDB SETTLEMENT BELOW $2 BILLION,1,de,U.S. SAID TO DISCUSS GOLDMAN 1MDB BLOW $2 Billion,de
$BAYRY $BAYZF - Bayer seeks reversal of $86M Roundup cancer verdict https://t.co/5bIlpQMyht,2,en,$BAYRY $BAYZF - Bayer seeks reversal of $86M Roundup cancer verdict https://t.co/5bIlpQMyht,en
$EFX - Four Chinese military hackers charged in Equifax breach https://t.co/QmmOX866Ey,2,en,$EFX - Four Chinese military hackers charged in Equifax breach https://t.co/QmmOX866Ey,en
$GOOG $GOOGL - Google rivals want EU to investigate vacation rentals https://t.co/8nXAOxhcqG,2,en,$GOOG $GOOGL - Google rivals want EU to investigate vacation rentals https://t.co/8nXAOxhcqG,en
$HSBC - HSBC to pay $192M under deferred prosecution agreement https://t.co/lX9m3MsDmm,2,en,$HSBC - HSBC to pay $192M under deferred prosecution agreement https://t.co/lX9m3MsDmm,en
$VHC: VirnetX Holding confirms appeals court ruling; affirms infringement with respect to VPN-on-demand feature of.… https://t.co/xCVXpaiLRE,2,en,$VHC: VirnetX Holding confirms appeals court ruling; affirms infringement with respect to VPN-on-demand feature of.… https://t.co/xCVXpaiLRE,en
6 Citgo executives were released Monday and placed under house arrest after being jailed in Venezuela since Nov. 20… https://t.co/H7ER8hdTHp,2,en,6 Citgo executives were released Monday and placed under house arrest after being jailed in Venezuela since Nov. 20… https://t.co/H7ER8hdTHp,en
A federal grand jury has charged four members of the Chinese People's Liberation Army with hacking Equifax and stea… https://t.co/WlH2V7Nk2e,2,en,A federal grand jury has charged four members of the Chinese People's Liberation Army with hacking Equifax and stea… https://t.co/WlH2V7Nk2e,en
A judge has temporarily blocked New York's new ban on broker fees paid by renters https://t.co/1QET3Td6Co,2,en,A judge has temporarily blocked New York's new ban on broker fees paid by renters https://t.co/1QET3Td6Co,en
"Amazon com : seeks to depose Trump, Esper in lawsuit over cloud computing contract #Amazoncom #Stock… https://t.co/VV5RlkaAZd",2,en,"Amazon com : seeks to depose Trump, Esper in lawsuit over cloud computing contract #Amazoncom #Stock… https://t.co/VV5RlkaAZd",en
Amazon has asked a federal court for permission to get testimony from President Trump and Defense Secretary Mark Es… https://t.co/qfaxvEHtfB,2,en,Amazon has asked a federal court for permission to get testimony from President Trump and Defense Secretary Mark Es… https://t.co/qfaxvEHtfB,en
Amazon Moves Court Seeking Stay On Competition Commission Order,2,en,Amazon Moves Court Seeking Stay On Competition Commission Order,en
Amazon Moves To Depose Trump In Lawsuit Over $10 Billion 'JEDI' Contract | #FreeZeroHedge https://t.co/859jQwnr69,2,en,Amazon Moves To Depose Trump In Lawsuit Over $10 Billion 'JEDI' Contract | #FreeZeroHedge https://t.co/859jQwnr69,en
Amazon seeks testimony from Trump in cloud contract appeal https://t.co/0j1Ud0cX5L,2,en,Amazon seeks testimony from Trump in cloud contract appeal https://t.co/0j1Ud0cX5L,en
American regulators voted to impose new restrictions that prohibit US carriers from using federal subsidies to buy… https://t.co/4frzqlJ2Ey,2,en,American regulators voted to impose new restrictions that prohibit US carriers from using federal subsidies to buy… https://t.co/4frzqlJ2Ey,en
Anil Ambani Ordered to Pay $100 Million Deposit in Loan Fight,2,en,Anil Ambani Ordered to Pay $100 Million Deposit in Loan Fight,en
Appeals court tosses Democrats’ emoluments suit against Trump,2,fr,Short Appeals Democrats' emulations against Trump,en
Attorney General William Barr just announced the U.S. has indicted 4 Chinese hackers in connection with the 2017 Eq… https://t.co/wBtknfTnOQ,2,en,Attorney General William Barr just announced the U.S. has indicted 4 Chinese hackers in connection with the 2017 Eq… https://t.co/wBtknfTnOQ,en
AURELIUS Equity Opportunities : files criminal complaint against the responsible managers ... #AURELIUS #Stock… https://t.co/tE0294n6dl,2,en,AURELIUS Equity Opportunities : files criminal complaint against the responsible managers ... #AURELIUS #Stock… https://t.co/tE0294n6dl,en
Barr says he’s aiming to wrap up Big Tech antitrust probe next year https://t.co/qC3QCSmAJx,2,en,Barr says he’s aiming to wrap up Big Tech antitrust probe next year https://t.co/qC3QCSmAJx,en
Bayer : faces lengthy Roundup appeals and settlement talks continue #Bayer #Stock #MarketScreener... https://t.co/VNB8mDNAJX,2,en,Bayer : faces lengthy Roundup appeals and settlement talks continue #Bayer #Stock #MarketScreener... https://t.co/VNB8mDNAJX,en
Bayer asks California court to reverse $86 mln Roundup cancer verdict,2,en,Bayer asks California court to reverse $86 mln Roundup cancer verdict,en
"Berkeley, California banned gas stoves in new buildings. Here's why some chefs are not happy about it https://t.co/sNOyAQmBz5",2,en,"Berkeley, California banned gas stoves in new buildings. Here's why some chefs are not happy about it https://t.co/sNOyAQmBz5",en
Breaking - SEC rejects NYSE proposal to allow companies to raise capital in direct listings,2,en,Breaking - SEC rejects NYSE proposal to allow companies to raise capital in direct listings,en
California tells property insurers not to drop policies for homes in wildfire-prone areas https://t.co/sIue2GP0dr,2,en,California tells property insurers not to drop policies for homes in wildfire-prone areas https://t.co/sIue2GP0dr,en
Canada's Transportation Safety Board Investigates Crude Train Derailment,2,en,Canada's Transportation Safety Board Investigates Crude Train Derailment,en
CDC says no single brand is likely responsible for the outbreak of vaping lung disease https://t.co/zY05O5FgNQ,2,en,CDC says no single brand is likely responsible for the outbreak of vaping lung disease https://t.co/zY05O5FgNQ,en
Computer programmers plead guilty to operating popular illegal streaming service sites,2,en,Computer programmers plead guilty to operating popular illegal streaming service sites,en
CORRECTED-Ex-British Airways executive indicted over alleged JFK Airport bribery scheme,2,en,CORRECTED-Ex-British Airways executive indicted over alleged JFK Airport bribery scheme,en
Court: Company must pay for toxic waste on Idaho tribal land,2,en,Court: Company must pay for toxic waste on Idaho tribal land,en
"Daimler, Volvo Win Dismissal of $950 Million Cartel Suit",2,de,"Daimler, Volvo Win Dismissal of $950 million Cartel Suite",it
DOJ Charges 4 Chinese Military Hackers In Equifax Breach | #FreeZeroHedge https://t.co/EmdkTiF5Ib,2,en,DOJ Charges 4 Chinese Military Hackers In Equifax Breach | #FreeZeroHedge https://t.co/EmdkTiF5Ib,en
Emissions fight escalates as California issues ban,2,en,Emissions fight escalates as California issues ban,en
Eskom Loses Bid for Higher Tariffs as Court Defers to Regulator,2,en,Eskom Loses Bid for Higher Tariffs as Court Defers to Regulator,en
"Expedia, TripAdvisor and dozens of other travel firms ask the EU to investigate Google, claiming it favors its own… https://t.co/fB7GaRtHF1",2,en,"Expedia, TripAdvisor and dozens of other travel firms ask the EU to investigate Google, claiming it favors its own… https://t.co/fB7GaRtHF1",en
Ex-Pimco CEO Douglas Hodge Gets Nine Months in College Admission Scam,2,en,Ex-Pimco CEO Douglas Hodge Gets Nine Months in College Admission Scam,en
Exxon Says N.Y. Used Fraud Claims to Score Political Points,2,en,Exxon Says N.Y. Used Fraud Claims to Score Political Points,en
FAA may overhaul plane-certification process,2,en,FAA may overhaul plane-certification process,en
FAA weighs plane approval revamp,2,nl,FAA weighs plan approved revamp,en
FCC Chairman Calls for Public Auction of C-Band Airwaves,2,en,FCC Chairman Calls for Public Auction of C-Band Airwaves,en
Fiat Fights Back: Chairman Rejects GM's Allegations Of Union Bribery https://t.co/Zz0vW9I0Cl,2,en,Fiat Fights Back: Chairman Rejects GM's Allegations Of Union Bribery https://t.co/Zz0vW9I0Cl,en
Former FedEx manager pleads guilty in package theft scheme,2,en,Former FedEx manager pleads guilty in package theft scheme,en
"FSIS Issues Public Health Alert for Products Produced with Romaine From the Salinas, California, Growing Region  https://t.co/PXrcPRAXM1",2,en,"FSIS Issues Public Health Alert for Products Produced with Romaine From the Salinas, California, Growing Region  https://t.co/PXrcPRAXM1",en
Ghana Charges Ex-Finance Minister After Collapse of Bank,2,en,Ghana Charges Ex-Finance Minister After Collapse of Bank,en
Hunt for Deadly Vapes Hindered by Marijuana's Legal Patchwork,2,en,Hunt for Deadly Vapes Hindered by Marijuana's Legal Patchwork,en
Justice Department indicts four members of China's military for Equifax hack https://t.co/0NoHkrWqaN,2,en,Justice Department indicts four members of China's military for Equifax hack https://t.co/0NoHkrWqaN,en
LIVE: U.S. attorney general and FBI deputy director announce cyber-related enforcement action https://t.co/1GNrZOiztO,2,en,LIVE: U.S. attorney general and FBI deputy director announce cyber-related enforcement action https://t.co/1GNrZOiztO,en
Microsoft : Amazon files lawsuit contesting Pentagon's $10 billion cloud contract to Micro... #Microsoft #Stock… https://t.co/i66vgcLHZP,2,en,Microsoft : Amazon files lawsuit contesting Pentagon's $10 billion cloud contract to Micro... #Microsoft #Stock… https://t.co/i66vgcLHZP,en
N.Y. Broker Commission Ban Is Temporarily Blocked by Judge,2,en,N.Y. Broker Commission Ban Is Temporarily Blocked by Judge,en
New York Sues Trump Administration Over Global Entry Ban,2,en,New York Sues Trump Administration Over Global Entry Ban,en
NEW: Student loan reform group sues Education Secretary Betsy DeVos and CFPB Director Kathy Kraninger… https://t.co/TCh02JAAX4,2,en,NEW: Student loan reform group sues Education Secretary Betsy DeVos and CFPB Director Kathy Kraninger… https://t.co/TCh02JAAX4,en
NMC Health : UK's FCA looking into NMC Health's disclosure of co-chair's stake being under... #NMCHealth #Stock… https://t.co/r1sAF1OqSD,2,en,NMC Health : UK's FCA looking into NMC Health's disclosure of co-chair's stake being under... #NMCHealth #Stock… https://t.co/r1sAF1OqSD,en
NYSE direct listings proposal rejected by SEC https://t.co/iZofLwXuQX,2,en,NYSE direct listings proposal rejected by SEC https://t.co/iZofLwXuQX,en
Plea In Supreme Court Against Trial Of WhatsApp Payment Service In India,2,en,Plea In Supreme Court Against Trial Of WhatsApp Payment Service In India,en
PMC Case: Supreme Court Puts Sale Of HDIL Assets On Hold,2,en,PMC Case: Supreme Court Puts Sale Of HDIL Assets On Hold,en
REFILE--Swedbank says it is not aware of alleged violation of U.S. sanctions,2,en,REFILE--Swedbank says it is not aware of alleged violation of U.S. sanctions,en
